station_id,Latitude,Longitude,Num_of_Slots,fsq_id,fsq_lat,fsq_long,id,name,popularity,rating,address
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,58e6a672fda3d80b11eb4647,49.243474,-123.104869,13000.0,Dining and Drinking,0.2304969965948655,,"700 Howe St (Robson), Vancouver BC"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,15e4cca696ef44d27a6a1275,49.243165,-123.10541,18003.0,Baseball Club,,,"4601 Ontario St, Vancouver BC V5V 3H4"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,7708cac6c882465c755bf24f,49.243443,-123.104298,16037.0,Playground,,,"30 30th Ave E, Vancouver BC V5V 2T9"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5d2b1595c3cb4d3c14e4e209,49.28191,-123.057267,,,,,"2320 Franklin St, Vancouver BC V5L 1S1"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,ddadc8390db64b77a202fa0d,49.285423,-123.061134,12000.0,Community and Government,,,"2122 Oxford St, Vancouver BC"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5038f881e4b021b33c8c1767,49.248766,-123.116104,16046.0,Scenic Lookout,0.6213222634579332,,"Cambie St (at King Edward Ave), Vancouver BC"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,62252ecc100dc679f584b482,49.289465,-123.13288,13053.0,Food Stand,0.2434671155832727,,"1610 Robson St, Vancouver BC V6G 1C7"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5e66f3f8b8d4ed00070197c6,49.28945,-123.133041,13099.0,Chinese Restaurant,0.9024754179898228,,"1610 Robson St (Cardero), Vancouver BC V6G 1C7"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4f1354c0e4b0725fedc2bb31,49.289465,-123.13288,12075.0,Post Office,0.8667597658491794,,"1610 Robson St (in Robson Market), Vancouver BC V6G 1C7"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,5cbb8311c824ae002cf86a39,49.289517,-123.132641,13289.0,Korean Restaurant,0.908214408692658,,"1610 Robson St, Vancouver BC V6G 1C7"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,625f10ed1c8b0f5cb3fe9c3e,49.28945,-123.133041,13000.0,Dining and Drinking,0.9233653441481424,,"1610 Robson St, Vancouver BC V6G 1C7"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4aa75ceaf964a520c84c20e3,49.289465,-123.13288,13064.0,Pizzeria,0.5097180242568007,,"1610 Robson St (at Cardero St), Vancouver BC V6G 1C7"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,52ddba74498ea6477113144a,49.252813,-123.067786,11086.0,General Contractor,0.563186287638214,,"3586 Commercial St, Vancouver BC V5N 4E9"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,8d16d7acc9ae431421cad81e,49.25255,-123.067845,11087.0,"Heating, Ventilating and Air Conditioning Contractor",,,"3590 Commercial St, Vancouver BC V5N 4E9"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,6b04ecc4f9ee41a540254fff,49.252833,-123.067869,,,,,"3586 Commercial St, Vancouver BC V5N 4E9"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,84f4322c12b34e79b38ec368,49.252494,-123.06784,13002.0,Bakery,,,"3596 Commercial St, Vancouver BC V5N 4E9"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,67ebefdb9d6c4f36e7bd301f,49.252653,-123.068259,12091.0,Public and Social Service,,,"3589 Commercial St, Vancouver BC V5N 4E8"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,0ac74bb30dd1421e661a7338,49.252823,-123.068274,,,,,"3586 Commercial St, Vancouver BC V5N 4E9"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,fc4e22e286ec453da5267f0c,49.252828,-123.067625,,,,,"3590 Commercial St, Vancouver BC V5N 4E9"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,b7db287b46d1458d49bb3c96,49.25928,-123.146113,11076.0,Home Improvement Service,,,"1755 14th Ave W, Vancouver BC V6J 2J6"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,8b84a960869445f9b9af7c3a,49.259733,-123.146152,11027.0,Computer Repair Service,,,"1804 13th Ave E, Vancouver BC V5N 2C1"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,f9af9539e89de464718197fe,49.277211,-123.129719,,,,,"850 Drake St, Vancouver BC V6Z 2P2"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,97e651adf1861d9a395ba0cf,49.277068,-123.12964,11097.0,Professional Cleaning Service,,,"1308 Hornby St, Vancouver BC V6Z 0C5"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,932a1a6c9a904216b21f78eb,49.276824,-123.130177,11028.0,Construction,,,"1342 Hornby St, Vancouver BC V6Z 1W5"
13021bba7bbeca1ccd8726ca17da59e6,49.25094,-123.101306,14,4cc51af3be40a35d4699824c,49.291436,-123.128992,11130.0,Office Building,0.5573516470903317,,"560 Cardero St, Vancouver BC V6G 3E9"
